activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1774371,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1c2ccccc2c2cc(NC(=O)C3CC(=O)N(C4CCCCC4)C3)ccc21,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '13.85', 'le': '0.25', 'lle': '0.66', 'sei': '10.29'}",CHEMBL213872,,CHEMBL213872,5.59,False,http://www.openphacts.org/units/Nanomolar,606587,=,1,True,=,,IC50,nM,,2570.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,2.57
,1774372,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(C1CC(=O)N(C2CCCCC2)C1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '11.14', 'le': '0.21', 'lle': '0.60', 'sei': '12.20'}",CHEMBL216512,,CHEMBL216512,5.35,False,http://www.openphacts.org/units/Nanomolar,606586,=,1,True,=,,IC50,nM,,4470.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,4.47
,1774373,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(OCc2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '13.94', 'le': '0.26', 'lle': '1.08', 'sei': '9.33'}",CHEMBL424903,,CHEMBL424903,5.47,False,http://www.openphacts.org/units/Nanomolar,606585,=,1,True,=,,IC50,nM,,3390.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,3.39
,1774374,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc2c1Cc1ccccc1-2)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '15.64', 'le': '0.29', 'lle': '1.48', 'sei': '11.85'}",CHEMBL386655,,CHEMBL386655,5.86,False,http://www.openphacts.org/units/Nanomolar,606584,=,1,True,=,,IC50,nM,,1390.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,1.39
,1774375,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '14.77', 'le': '0.27', 'lle': '0.99', 'sei': '15.08'}",CHEMBL217594,,CHEMBL217594,6.12,False,http://www.openphacts.org/units/Nanomolar,606583,=,1,True,=,,IC50,nM,,750.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.75
,1774376,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(Cc2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '16.96', 'le': '0.31', 'lle': '1.99', 'sei': '12.93'}",CHEMBL424724,,CHEMBL424724,6.39,False,http://www.openphacts.org/units/Nanomolar,606582,=,1,True,=,,IC50,nM,,410.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.41
Not Determined,1774394,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL217187,,CHEMBL217187,,False,,606592,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
,1774414,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(Cl)c1)C1CC(=O)N(c2ccccc2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '17.17', 'le': '0.34', 'lle': '2.07', 'sei': '10.94'}",CHEMBL216642,,CHEMBL216642,5.41,False,http://www.openphacts.org/units/Nanomolar,606597,=,1,True,=,,IC50,nM,,3940.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,3.94
,1774416,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(N2CC(C(=O)Nc3cccc(Br)c3)CC2=O)cc1C,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL216299,,CHEMBL216299,,False,http://www.openphacts.org/units/Nanomolar,606608,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774417,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(N2CC(C(=O)Nc3cccc(Br)c3)CC2=O)cc1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL216063,,CHEMBL216063,,False,http://www.openphacts.org/units/Nanomolar,606607,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774418,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(Br)c1)C1CC(=O)N(c2ccc(F)cc2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '12.02', 'le': '0.27', 'lle': '0.95', 'sei': '9.18'}",CHEMBL216759,,CHEMBL216759,4.53,False,http://www.openphacts.org/units/Nanomolar,606606,=,1,True,=,,IC50,nM,,29230.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,29.23
,1774419,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(Br)c1)C1CC(=O)N(c2ccccc2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '13.55', 'le': '0.30', 'lle': '1.43', 'sei': '9.85'}",CHEMBL217204,,CHEMBL217204,4.87,False,http://www.openphacts.org/units/Nanomolar,606605,=,1,True,=,,IC50,nM,,13550.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,13.55
,1774420,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(c2ccc(OC(C)C)cc2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL217375,,CHEMBL217375,,False,http://www.openphacts.org/units/Nanomolar,606604,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774421,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(N2CC(C(=O)Nc3cccc(Cl)c3C)CC2=O)cc1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL215014,,CHEMBL215014,,False,http://www.openphacts.org/units/Nanomolar,606603,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774422,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(c2ccc(Br)cc2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL274325,,CHEMBL274325,,False,http://www.openphacts.org/units/Nanomolar,606602,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774423,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(c2cccc([N+](=O)[O-])c2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL217808,,CHEMBL217808,,False,http://www.openphacts.org/units/Nanomolar,606601,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774424,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(c2ccccc2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL385297,,CHEMBL385297,,False,http://www.openphacts.org/units/Nanomolar,606600,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774425,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1ccc(N2CC(C(=O)Nc3cccc(Cl)c3)CC2=O)cc1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL415226,,CHEMBL415226,,False,http://www.openphacts.org/units/Nanomolar,606599,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774426,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(N2CC(C(=O)Nc3cccc(Cl)c3)CC2=O)cc1,,,CHEMBL1137386,J. Med. Chem.,2006,,CHEMBL217885,,CHEMBL217885,,False,http://www.openphacts.org/units/Nanomolar,606598,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1774561,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(-c2ccccc2)c1)C1CC(=O)N(C2CC3CCC2C3)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '16.92', 'le': '0.31', 'lle': '2.01', 'sei': '12.83'}",CHEMBL217852,,CHEMBL217852,6.34,False,http://www.openphacts.org/units/Nanomolar,606616,=,1,True,=,,IC50,nM,,460.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.46
,1774567,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Cl)cc(Cl)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '18.86', 'le': '0.40', 'lle': '2.59', 'sei': '13.56'}",CHEMBL216807,,CHEMBL216807,6.70,False,http://www.openphacts.org/units/Nanomolar,606640,=,1,True,=,,IC50,nM,,200.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,200.0
,1774568,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(Cl)cc(Cl)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '14.32', 'le': '0.30', 'lle': '0.98', 'sei': '10.30'}",CHEMBL216807,,CHEMBL216807,5.09,False,http://www.openphacts.org/units/Nanomolar,606639,=,1,True,=,,IC50,nM,,8160.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,8160.0
,1774569,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(-c2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '18.19', 'le': '0.33', 'lle': '2.12', 'sei': '13.34'}",CHEMBL441373,,CHEMBL441373,6.59,False,http://www.openphacts.org/units/Nanomolar,606638,=,1,True,=,,IC50,nM,,255.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,255.0
,1774571,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '12.20', 'le': '0.22', 'lle': '-0.74', 'sei': '8.46'}",CHEMBL385650,,CHEMBL385650,5.89,False,http://www.openphacts.org/units/Nanomolar,606622,=,1,True,=,,IC50,nM,,1290.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,1.29
,1774572,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '14.03', 'le': '0.26', 'lle': '0.30', 'sei': '15.28'}",CHEMBL414086,,CHEMBL414086,6.21,False,http://www.openphacts.org/units/Nanomolar,606621,=,1,True,=,,IC50,nM,,620.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.62
,1774573,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '14.02', 'le': '0.26', 'lle': '0.33', 'sei': '9.43'}",CHEMBL217057,,CHEMBL217057,6.57,False,http://www.openphacts.org/units/Nanomolar,606620,=,1,True,=,,IC50,nM,,270.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.27
,1774574,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '15.15', 'le': '0.28', 'lle': '0.97', 'sei': '15.99'}",CHEMBL386329,,CHEMBL386329,6.50,False,http://www.openphacts.org/units/Nanomolar,606619,=,1,True,=,,IC50,nM,,320.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.32
,1774575,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '15.08', 'le': '0.28', 'lle': '1.00', 'sei': '9.84'}",CHEMBL216689,,CHEMBL216689,6.85,False,http://www.openphacts.org/units/Nanomolar,606618,=,1,True,=,,IC50,nM,,140.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.14
,1774576,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CC3CCC2C3)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '14.23', 'le': '0.26', 'lle': '1.08', 'sei': '14.94'}",CHEMBL426702,,CHEMBL426702,6.07,False,http://www.openphacts.org/units/Nanomolar,606617,=,1,True,=,,IC50,nM,,850.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.85
,1774581,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1cccc(-c2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '15.66', 'le': '0.29', 'lle': '1.21', 'sei': '11.49'}",CHEMBL441373,,CHEMBL441373,5.68,False,http://www.openphacts.org/units/Nanomolar,606637,=,1,True,=,,IC50,nM,,2100.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,2100.0
,1774626,[],CHEMBL907779,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.O=C(Nc1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,,,CHEMBL1137386,J. Med. Chem.,2006,"{'bei': '15.86', 'le': '0.29', 'lle': '1.36', 'sei': '10.35'}",CHEMBL539344,,CHEMBL216689,7.21,False,http://www.openphacts.org/units/Nanomolar,606642,=,1,True,=,,IC50,nM,,62.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,62.0
,1982730,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '16.56', 'le': '0.30', 'lle': '1.76', 'sei': '18.73'}",CHEMBL240734,,CHEMBL240734,4.41,False,http://www.openphacts.org/units/Nanomolar,661725,=,1,True,=,,IC50,nM,,38860.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,38.86
,1982731,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C(=O)N2CCC(Cc3ccccc3)CC2)c1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '17.49', 'le': '0.32', 'lle': '1.04', 'sei': '25.27'}",CHEMBL240531,,CHEMBL240531,5.13,False,http://www.openphacts.org/units/Nanomolar,661746,=,1,True,=,,IC50,nM,,7390.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.39
,1982732,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '18.02', 'le': '0.33', 'lle': '1.20', 'sei': '26.03'}",CHEMBL240530,,CHEMBL240530,5.29,False,http://www.openphacts.org/units/Nanomolar,661745,=,1,True,=,,IC50,nM,,5160.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,5.16
,1982733,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '16.31', 'le': '0.30', 'lle': '0.93', 'sei': '23.88'}",CHEMBL437002,,CHEMBL437002,4.85,False,http://www.openphacts.org/units/Nanomolar,661744,=,1,True,=,,IC50,nM,,14110.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,14.11
,1982734,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1cccc(Cl)c1)N1CCC(Cc2ccccc2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '16.29', 'le': '0.32', 'lle': '0.68', 'sei': '25.17'}",CHEMBL240318,,CHEMBL240318,5.11,False,http://www.openphacts.org/units/Nanomolar,661743,=,1,True,=,,IC50,nM,,7740.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.74
,1982735,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '16.06', 'le': '0.29', 'lle': '1.86', 'sei': '19.12'}",CHEMBL240317,,CHEMBL240317,4.50,False,http://www.openphacts.org/units/Nanomolar,661742,=,1,True,=,,IC50,nM,,31500.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,31.5
,1982736,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(Cl)c(Cl)c1)N1CCN(c2ccccc2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '14.18', 'le': '0.30', 'lle': '0.79', 'sei': '20.19'}",CHEMBL240316,,CHEMBL240316,4.75,False,http://www.openphacts.org/units/Nanomolar,661741,=,1,True,=,,IC50,nM,,17620.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,17.62
,1982737,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(Cl)c(Cl)c1)N1CCN(c2cccc(Cl)c2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '14.12', 'le': '0.31', 'lle': '0.61', 'sei': '22.16'}",CHEMBL429994,,CHEMBL429994,5.22,False,http://www.openphacts.org/units/Nanomolar,661740,=,1,True,=,,IC50,nM,,6050.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,6.05
,1982738,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1cccc(Cl)c1)N1CCN(c2cccc(Cl)c2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '15.43', 'le': '0.32', 'lle': '1.21', 'sei': '21.96'}",CHEMBL240105,,CHEMBL240105,5.17,False,http://www.openphacts.org/units/Nanomolar,661739,=,1,True,=,,IC50,nM,,6730.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,6.73
,1982739,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(F)cc1)N1CCN(c2cccc(Cl)c2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '15.72', 'le': '0.31', 'lle': '1.57', 'sei': '21.28'}",CHEMBL239674,,CHEMBL239674,5.01,False,http://www.openphacts.org/units/Nanomolar,661738,=,1,True,=,,IC50,nM,,9740.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,9.74
,1982740,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccccc1F)N1CCN(c2cccc(Cl)c2)CC1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,"{'bei': '15.24', 'le': '0.30', 'lle': '1.42', 'sei': '20.63'}",CHEMBL394433,,CHEMBL394433,4.86,False,http://www.openphacts.org/units/Nanomolar,661737,=,1,True,=,,IC50,nM,,13870.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,13.87
,1982741,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(N2CCN(C(=O)c3ccc(C(C)(C)C)cc3)CC2)cc1Cl,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,,CHEMBL429275,,CHEMBL429275,,False,http://www.openphacts.org/units/Nanomolar,661736,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1982742,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,,CHEMBL239892,,CHEMBL239892,,False,http://www.openphacts.org/units/Nanomolar,661735,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,1982743,[],CHEMBL899381,Inhibition of Mycobacterium tuberculosis InhA,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,,,CHEMBL1149715,Bioorg. Med. Chem.,2007,,CHEMBL239891,,CHEMBL239891,,False,http://www.openphacts.org/units/Nanomolar,661734,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
